,date net balance,raw net balance,net balance,date S&P 500,raw S&P 500,S&P 500,date BofA AAA bond,raw BofA AAA bond,BofA AAA bond,date BTC-USD,raw BTC-USD,BTC-USD,date MSCI REIT,raw MSCI REIT,MSCI REIT
8604,2018-02-27,65674.51592,1965.057383,,,0,,,0,,,0,,,0
8605,2018-02-27,65174.51592,1950.096805,,,0,,,0,,,0,,,0
8606,2018-02-27,65174.51592,1950.096805,,,0,,,0,,,0,,,0
8607,2018-02-27,65174.51592,1950.096805,,,0,,,0,,,0,,,0
8608,2018-02-27,65349.53308,1955.333521,,,0,,,0,,,0,,,0
8609,2018-02-27,65738.18979,1966.962579,,,0,,,0,,,0,,,0
8610,2018-02-27,65738.18979,1966.962579,,,0,,,0,,,0,,,0
8611,2018-02-27,65738.18979,1966.962579,,,0,,,0,,,0,,,0
8612,2018-02-27,65738.18979,1966.962579,,,0,,,0,,,0,,,0
8613,2018-02-28,66404.85646,1986.910016,,,0,,,0,,,0,,,0
8614,2018-02-28,66404.85646,1986.910016,,,0,,,0,,,0,,,0
8615,2018-02-28,66404.85646,1986.910016,,,0,,,0,,,0,,,0
8616,2018-02-28,66628.13332,1993.590717,,,0,,,0,,,0,,,0
8617,2018-02-28,66628.13332,1993.590717,,,0,,,0,,,0,,,0
8618,2018-02-28,66792.01706,1998.494308,,,0,,,0,,,0,,,0
8619,2018-02-28,66792.01706,1998.494308,,,0,,,0,,,0,,,0
8620,2018-02-28,66792.01706,1998.494308,,,0,,,0,,,0,,,0
8621,2018-02-28,67105.6141,2007.877494,,,0,,,0,,,0,,,0
8622,2018-02-28,67105.6141,2007.877494,,,0,,,0,,,0,,,0
8623,2018-03-01,67105.6141,2007.877494,,,0,,,0,,,0,,,0
8624,2018-03-01,67340.87788,2014.916858,,,0,,,0,,,0,,,0
8625,2018-03-01,67666.53904,2024.661016,,,0,,,0,,,0,,,0
8626,2018-03-01,67316.53904,2014.188612,,,0,,,0,,,0,,,0
8627,2018-03-01,67316.53904,2014.188612,,,0,,,0,,,0,,,0
8628,2018-03-01,67316.53904,2014.188612,,,0,,,0,,,0,,,0
8629,2018-03-01,67316.53904,2014.188612,,,0,,,0,,,0,,,0
8630,2018-03-01,67066.53904,2006.708323,,,0,,,0,,,0,,,0
8631,2018-03-01,67066.53904,2006.708323,,,0,,,0,,,0,,,0
8632,2018-03-01,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8633,2018-03-01,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8634,2018-03-01,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8635,2018-03-01,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8636,2018-03-01,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8637,2018-03-01,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8638,2018-03-01,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8639,2018-03-02,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8640,2018-03-02,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8641,2018-03-02,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8642,2018-03-02,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8643,2018-03-02,66816.53904,1999.228034,,,0,,,0,,,0,,,0
8644,2018-03-02,67004.2785,2004.845416,,,0,,,0,,,0,,,0
8645,2018-03-02,66754.2785,1997.365127,,,0,,,0,,,0,,,0
8646,2018-03-02,66754.2785,1997.365127,,,0,,,0,,,0,,,0
8647,2018-03-02,67228.47205,2011.553546,,,0,,,0,,,0,,,0
8648,2018-03-02,67228.47205,2011.553546,,,0,,,0,,,0,,,0
8649,2018-03-02,67228.47205,2011.553546,,,0,,,0,,,0,,,0
8650,2018-03-02,67489.54625,2019.365187,,,0,,,0,,,0,,,0
8651,2018-03-02,68061.29282,2036.472505,,,0,,,0,,,0,,,0
8652,2018-03-02,68061.29282,2036.472505,,,0,,,0,,,0,,,0
8653,2018-03-02,68061.29282,2036.472505,,,0,,,0,,,0,,,0
8654,2018-03-02,67811.29282,2028.992217,,,0,,,0,,,0,,,0
8655,2018-03-02,67561.29282,2021.511928,,,0,,,0,,,0,,,0
8656,2018-03-02,67561.29282,2021.511928,,,0,,,0,,,0,,,0
8657,2018-03-03,67561.29282,2021.511928,,,0,,,0,,,0,,,0
8658,2018-03-03,67561.29282,2021.511928,,,0,,,0,,,0,,,0
8659,2018-03-03,67311.29282,2014.031639,,,0,,,0,,,0,,,0
8660,2018-03-03,67311.29282,2014.031639,,,0,,,0,,,0,,,0
8661,2018-03-03,68132.39391,2038.599932,,,0,,,0,,,0,,,0
8662,2018-03-03,68132.39391,2038.599932,,,0,,,0,,,0,,,0
8663,2018-03-03,67632.39391,2023.639354,,,0,,,0,,,0,,,0
8664,2018-03-03,67632.39391,2023.639354,,,0,,,0,,,0,,,0
8665,2018-03-03,67632.39391,2023.639354,,,0,,,0,,,0,,,0
8666,2018-03-03,67632.39391,2023.639354,,,0,,,0,,,0,,,0
8667,2018-03-03,67632.39391,2023.639354,,,0,,,0,,,0,,,0
8668,2018-03-03,67871.78945,2030.802346,,,0,,,0,,,0,,,0
8669,2018-03-03,67621.78945,2023.322057,,,0,,,0,,,0,,,0
8670,2018-03-03,67621.78945,2023.322057,,,0,,,0,,,0,,,0
8671,2018-03-03,68071.78945,2036.786577,,,0,,,0,,,0,,,0
8672,2018-03-03,68071.78945,2036.786577,,,0,,,0,,,0,,,0
8673,2018-03-04,68071.78945,2036.786577,,,0,,,0,,,0,,,0
8674,2018-03-04,68071.78945,2036.786577,,,0,,,0,,,0,,,0
8675,2018-03-04,68071.78945,2036.786577,,,0,,,0,,,0,,,0
8676,2018-03-04,67571.78945,2021.825999,,,0,,,0,,,0,,,0
8677,2018-03-04,67571.78945,2021.825999,,,0,,,0,,,0,,,0
8678,2018-03-04,67571.78945,2021.825999,,,0,,,0,,,0,,,0
8679,2018-03-04,67571.78945,2021.825999,,,0,,,0,,,0,,,0
8680,2018-03-04,67321.78945,2014.34571,,,0,,,0,,,0,,,0
8681,2018-03-04,67648.29558,2024.115151,,,0,,,0,,,0,,,0
8682,2018-03-04,67398.29558,2016.634862,,,0,,,0,,,0,,,0
8683,2018-03-04,67398.29558,2016.634862,,,0,,,0,,,0,,,0
8684,2018-03-04,67398.29558,2016.634862,,,0,,,0,,,0,,,0
8685,2018-03-04,68131.90562,2038.585322,,,0,,,0,,,0,,,0
8686,2018-03-04,68131.90562,2038.585322,,,0,,,0,,,0,,,0
8687,2018-03-05,67631.90562,2023.624744,,,0,,,0,,,0,,,0
8688,2018-03-05,67631.90562,2023.624744,,,0,,,0,,,0,,,0
8689,2018-03-05,67631.90562,2023.624744,,,0,,,0,,,0,,,0
8690,2018-03-05,67631.90562,2023.624744,,,0,,,0,,,0,,,0
8691,2018-03-05,67631.90562,2023.624744,,,0,,,0,,,0,,,0
8692,2018-03-05,67631.90562,2023.624744,,,0,,,0,,,0,,,0
8693,2018-03-05,67631.90562,2023.624744,,,0,,,0,,,0,,,0
8694,2018-03-05,67801.17645,2028.689523,,,0,,,0,,,0,,,0
8695,2018-03-05,67801.17645,2028.689523,,,0,,,0,,,0,,,0
8696,2018-03-05,67801.17645,2028.689523,,,0,,,0,,,0,,,0
8697,2018-03-06,67801.17645,2028.689523,,,0,,,0,,,0,,,0
8698,2018-03-06,67801.17645,2028.689523,,,0,,,0,,,0,,,0
8699,2018-03-06,68054.79964,2036.278222,,,0,,,0,,,0,,,0
8700,2018-03-06,67804.79964,2028.797933,,,0,,,0,,,0,,,0
8701,2018-03-06,67804.79964,2028.797933,,,0,,,0,,,0,,,0
8702,2018-03-06,67804.79964,2028.797933,,,0,,,0,,,0,,,0
8703,2018-03-06,67804.79964,2028.797933,,,0,,,0,,,0,,,0
8704,2018-03-06,68077.52691,2036.958248,,,0,,,0,,,0,,,0
8705,2018-03-06,68077.52691,2036.958248,,,0,,,0,,,0,,,0
8706,2018-03-06,68077.52691,2036.958248,,,0,,,0,,,0,,,0
8707,2018-03-06,67577.52691,2021.99767,,,0,,,0,,,0,,,0
8708,2018-03-06,67577.52691,2021.99767,,,0,,,0,,,0,,,0
8709,2018-03-06,67077.52691,2007.037093,,,0,,,0,,,0,,,0
8710,2018-03-06,67299.87985,2013.69015,,,0,,,0,,,0,,,0
8711,2018-03-06,67299.87985,2013.69015,,,0,,,0,,,0,,,0
8712,2018-03-06,67299.87985,2013.69015,,,0,,,0,,,0,,,0
8713,2018-03-06,66799.87985,1998.729572,,,0,,,0,,,0,,,0
8714,2018-03-06,66799.87985,1998.729572,,,0,,,0,,,0,,,0
8715,2018-03-07,66799.87985,1998.729572,,,0,,,0,,,0,,,0
8716,2018-03-07,66799.87985,1998.729572,,,0,,,0,,,0,,,0
8717,2018-03-07,66799.87985,1998.729572,,,0,,,0,,,0,,,0
8718,2018-03-07,66299.87985,1983.768994,,,0,,,0,,,0,,,0
8719,2018-03-07,66299.87985,1983.768994,,,0,,,0,,,0,,,0
8720,2018-03-07,66299.87985,1983.768994,,,0,,,0,,,0,,,0
8721,2018-03-08,66299.87985,1983.768994,,,0,,,0,,,0,,,0
8722,2018-03-08,66299.87985,1983.768994,,,0,,,0,,,0,,,0
8723,2018-03-08,65799.87985,1968.808417,,,0,,,0,,,0,,,0
8724,2018-03-08,65799.87985,1968.808417,,,0,,,0,,,0,,,0
8725,2018-03-08,65799.87985,1968.808417,,,0,,,0,,,0,,,0
8726,2018-03-08,65549.87985,1961.328128,,,0,,,0,,,0,,,0
8727,2018-03-08,65549.87985,1961.328128,,,0,,,0,,,0,,,0
8728,2018-03-08,65549.87985,1961.328128,,,0,,,0,,,0,,,0
8729,2018-03-08,65299.87985,1953.847839,,,0,,,0,,,0,,,0
8730,2018-03-08,65299.87985,1953.847839,,,0,,,0,,,0,,,0
8731,2018-03-08,64799.87985,1938.887262,,,0,,,0,,,0,,,0
8732,2018-03-08,64799.87985,1938.887262,,,0,,,0,,,0,,,0
8733,2018-03-08,64799.87985,1938.887262,,,0,,,0,,,0,,,0
8734,2018-03-08,64799.87985,1938.887262,,,0,,,0,,,0,,,0
8735,2018-03-08,64299.87985,1923.926684,,,0,,,0,,,0,,,0
8736,2018-03-08,64299.87985,1923.926684,,,0,,,0,,,0,,,0
8737,2018-03-08,64299.87985,1923.926684,,,0,,,0,,,0,,,0
8738,2018-03-08,64299.87985,1923.926684,,,0,,,0,,,0,,,0
8739,2018-03-08,64049.87985,1916.446395,,,0,,,0,,,0,,,0
8740,2018-03-08,64049.87985,1916.446395,,,0,,,0,,,0,,,0
8741,2018-03-08,63549.87985,1901.485818,,,0,,,0,,,0,,,0
8742,2018-03-08,63549.87985,1901.485818,,,0,,,0,,,0,,,0
8743,2018-03-08,63049.87985,1886.52524,,,0,,,0,,,0,,,0
8744,2018-03-08,63049.87985,1886.52524,,,0,,,0,,,0,,,0
8745,2018-03-09,62549.87985,1871.564662,,,0,,,0,,,0,,,0
8746,2018-03-09,62549.87985,1871.564662,,,0,,,0,,,0,,,0
8747,2018-03-09,62549.87985,1871.564662,,,0,,,0,,,0,,,0
8748,2018-03-09,62549.87985,1871.564662,,,0,,,0,,,0,,,0
8749,2018-03-09,62549.87985,1871.564662,,,0,,,0,,,0,,,0
8750,2018-03-09,62721.40416,1876.696868,,,0,,,0,,,0,,,0
8751,2018-03-09,62721.40416,1876.696868,,,0,,,0,,,0,,,0
8752,2018-03-09,62471.40416,1869.216579,,,0,,,0,,,0,,,0
8753,2018-03-10,62221.40416,1861.73629,,,0,,,0,,,0,,,0
8754,2018-03-10,62221.40416,1861.73629,,,0,,,0,,,0,,,0
8755,2018-03-10,62221.40416,1861.73629,,,0,,,0,,,0,,,0
8756,2018-03-10,62487.06341,1869.685122,,,0,,,0,,,0,,,0
8757,2018-03-10,62237.06341,1862.204833,,,0,,,0,,,0,,,0
8758,2018-03-10,62237.06341,1862.204833,,,0,,,0,,,0,,,0
8759,2018-03-10,62237.06341,1862.204833,,,0,,,0,,,0,,,0
8760,2018-03-10,61987.06341,1854.724544,,,0,,,0,,,0,,,0
8761,2018-03-10,61987.06341,1854.724544,,,0,,,0,,,0,,,0
8762,2018-03-10,61987.06341,1854.724544,,,0,,,0,,,0,,,0
8763,2018-03-10,62327.2247,1864.902563,,,0,,,0,,,0,,,0
8764,2018-03-10,62327.2247,1864.902563,,,0,,,0,,,0,,,0
8765,2018-03-10,63114.26174,1888.451621,,,0,,,0,,,0,,,0
8766,2018-03-10,62764.26174,1877.979216,,,0,,,0,,,0,,,0
8767,2018-03-10,62264.26174,1863.018639,,,0,,,0,,,0,,,0
8768,2018-03-10,62425.85425,1867.853673,,,0,,,0,,,0,,,0
8769,2018-03-10,62425.85425,1867.853673,,,0,,,0,,,0,,,0
8770,2018-03-10,62671.56166,1875.205523,,,0,,,0,,,0,,,0
8771,2018-03-10,63101.60552,1888.072932,,,0,,,0,,,0,,,0
8772,2018-03-10,62751.60552,1877.600528,,,0,,,0,,,0,,,0
8773,2018-03-10,62751.60552,1877.600528,,,0,,,0,,,0,,,0
8774,2018-03-10,63012.67972,1885.412169,,,0,,,0,,,0,,,0
8775,2018-03-11,63012.67972,1885.412169,,,0,,,0,,,0,,,0
8776,2018-03-11,63316.63895,1894.50698,,,0,,,0,,,0,,,0
8777,2018-03-11,63751.56055,1907.520337,,,0,,,0,,,0,,,0
8778,2018-03-11,63751.56055,1907.520337,,,0,,,0,,,0,,,0
8779,2018-03-11,63751.56055,1907.520337,,,0,,,0,,,0,,,0
8780,2018-03-11,63751.56055,1907.520337,,,0,,,0,,,0,,,0
8781,2018-03-11,63501.56055,1900.040048,,,0,,,0,,,0,,,0
8782,2018-03-11,63501.56055,1900.040048,,,0,,,0,,,0,,,0
8783,2018-03-12,63001.56055,1885.079471,,,0,,,0,,,0,,,0
8784,2018-03-12,63001.56055,1885.079471,,,0,,,0,,,0,,,0
8785,2018-03-12,63001.56055,1885.079471,,,0,,,0,,,0,,,0
8786,2018-03-12,63001.56055,1885.079471,,,0,,,0,,,0,,,0
8787,2018-03-12,63001.56055,1885.079471,,,0,,,0,,,0,,,0
8788,2018-03-12,63207.18023,1891.231849,,,0,,,0,,,0,,,0
8789,2018-03-12,63207.18023,1891.231849,,,0,,,0,,,0,,,0
8790,2018-03-12,62957.18023,1883.75156,,,0,,,0,,,0,,,0
8791,2018-03-12,63462.48326,1898.870811,,,0,,,0,,,0,,,0
8792,2018-03-12,63462.48326,1898.870811,,,0,,,0,,,0,,,0
8793,2018-03-12,64191.24295,1920.676143,,,0,,,0,,,0,,,0
8794,2018-03-12,64191.24295,1920.676143,,,0,,,0,,,0,,,0
8795,2018-03-12,63941.24295,1913.195854,,,0,,,0,,,0,,,0
8796,2018-03-12,63941.24295,1913.195854,,,0,,,0,,,0,,,0
8797,2018-03-12,63691.24295,1905.715565,,,0,,,0,,,0,,,0
8798,2018-03-12,63691.24295,1905.715565,,,0,,,0,,,0,,,0
8799,2018-03-13,63691.24295,1905.715565,,,0,,,0,,,0,,,0
8800,2018-03-13,63441.24295,1898.235276,,,0,,,0,,,0,,,0
8801,2018-03-13,64119.91942,1918.54206,,,0,,,0,,,0,,,0
8802,2018-03-13,64119.91942,1918.54206,,,0,,,0,,,0,,,0
8803,2018-03-13,64119.91942,1918.54206,,,0,,,0,,,0,,,0
8804,2018-03-13,64119.91942,1918.54206,,,0,,,0,,,0,,,0
8805,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8806,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8807,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8808,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8809,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8810,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8811,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8812,2018-03-13,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8813,2018-03-14,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8814,2018-03-14,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8815,2018-03-14,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8816,2018-03-14,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8817,2018-03-14,63619.91942,1903.581483,,,0,,,0,,,0,,,0
8818,2018-03-14,63369.91942,1896.101194,,,0,,,0,,,0,,,0
8819,2018-03-14,63119.91942,1888.620905,,,0,,,0,,,0,,,0
8820,2018-03-14,63119.91942,1888.620905,,,0,,,0,,,0,,,0
8821,2018-03-14,63119.91942,1888.620905,,,0,,,0,,,0,,,0
8822,2018-03-14,63119.91942,1888.620905,,,0,,,0,,,0,,,0
8823,2018-03-15,63119.91942,1888.620905,,,0,,,0,,,0,,,0
8824,2018-03-15,62869.91942,1881.140616,,,0,,,0,,,0,,,0
8825,2018-03-15,62869.91942,1881.140616,,,0,,,0,,,0,,,0
8826,2018-03-15,62869.91942,1881.140616,,,0,,,0,,,0,,,0
8827,2018-03-15,62869.91942,1881.140616,,,0,,,0,,,0,,,0
8828,2018-03-15,62619.91942,1873.660327,,,0,,,0,,,0,,,0
8829,2018-03-15,62619.91942,1873.660327,,,0,,,0,,,0,,,0
8830,2018-03-15,62619.91942,1873.660327,,,0,,,0,,,0,,,0
8831,2018-03-15,62619.91942,1873.660327,,,0,,,0,,,0,,,0
8832,2018-03-15,62619.91942,1873.660327,,,0,,,0,,,0,,,0
8833,2018-03-15,62369.91942,1866.180039,,,0,,,0,,,0,,,0
8834,2018-03-15,62369.91942,1866.180039,,,0,,,0,,,0,,,0
8835,2018-03-15,62910.63665,1882.358923,,,0,,,0,,,0,,,0
8836,2018-03-15,62660.63665,1874.878634,,,0,,,0,,,0,,,0
8837,2018-03-15,62660.63665,1874.878634,,,0,,,0,,,0,,,0
8838,2018-03-15,62160.63665,1859.918056,,,0,,,0,,,0,,,0
8839,2018-03-15,61660.63665,1844.957479,,,0,,,0,,,0,,,0
8840,2018-03-15,61660.63665,1844.957479,,,0,,,0,,,0,,,0
8841,2018-03-16,61160.63665,1829.996901,,,0,,,0,,,0,,,0
8842,2018-03-16,61160.63665,1829.996901,,,0,,,0,,,0,,,0
8843,2018-03-16,60660.63665,1815.036323,,,0,,,0,,,0,,,0
8844,2018-03-16,60660.63665,1815.036323,,,0,,,0,,,0,,,0
8845,2018-03-16,60660.63665,1815.036323,,,0,,,0,,,0,,,0
8846,2018-03-16,60410.63665,1807.556035,,,0,,,0,,,0,,,0
8847,2018-03-16,60815.46008,1819.668819,,,0,,,0,,,0,,,0
8848,2018-03-16,60815.46008,1819.668819,,,0,,,0,,,0,,,0
8849,2018-03-16,60315.46008,1804.708242,,,0,,,0,,,0,,,0
8850,2018-03-16,60477.05259,1809.543276,,,0,,,0,,,0,,,0
8851,2018-03-16,60477.05259,1809.543276,,,0,,,0,,,0,,,0
8852,2018-03-16,60227.05259,1802.062987,,,0,,,0,,,0,,,0
8853,2018-03-17,59977.05259,1794.582699,,,0,,,0,,,0,,,0
8854,2018-03-17,59977.05259,1794.582699,,,0,,,0,,,0,,,0
8855,2018-03-17,60788.41622,1818.859636,,,0,,,0,,,0,,,0
8856,2018-03-17,60788.41622,1818.859636,,,0,,,0,,,0,,,0
8857,2018-03-17,60788.41622,1818.859636,,,0,,,0,,,0,,,0
8858,2018-03-17,60788.41622,1818.859636,,,0,,,0,,,0,,,0
8859,2018-03-17,61116.49235,1828.676053,,,0,,,0,,,0,,,0
8860,2018-03-17,61116.49235,1828.676053,,,0,,,0,,,0,,,0
8861,2018-03-17,61116.49235,1828.676053,,,0,,,0,,,0,,,0
8862,2018-03-17,61116.49235,1828.676053,,,0,,,0,,,0,,,0
8863,2018-03-17,61116.49235,1828.676053,,,0,,,0,,,0,,,0
8864,2018-03-17,61116.49235,1828.676053,,,0,,,0,,,0,,,0
8865,2018-03-17,60616.49235,1813.715475,,,0,,,0,,,0,,,0
8866,2018-03-17,60616.49235,1813.715475,,,0,,,0,,,0,,,0
8867,2018-03-17,60616.49235,1813.715475,,,0,,,0,,,0,,,0
8868,2018-03-17,60745.01133,1817.560911,,,0,,,0,,,0,,,0
8869,2018-03-17,60745.01133,1817.560911,,,0,,,0,,,0,,,0
8870,2018-03-17,60745.01133,1817.560911,,,0,,,0,,,0,,,0
8871,2018-03-17,60939.45577,1823.378914,,,0,,,0,,,0,,,0
8872,2018-03-17,60689.45577,1815.898625,,,0,,,0,,,0,,,0
8873,2018-03-18,60439.45577,1808.418336,,,0,,,0,,,0,,,0
8874,2018-03-18,60642.92339,1814.506322,,,0,,,0,,,0,,,0
8875,2018-03-18,60642.92339,1814.506322,,,0,,,0,,,0,,,0
8876,2018-03-18,60642.92339,1814.506322,,,0,,,0,,,0,,,0
8877,2018-03-18,60642.92339,1814.506322,,,0,,,0,,,0,,,0
8878,2018-03-18,60642.92339,1814.506322,,,0,,,0,,,0,,,0
8879,2018-03-18,60642.92339,1814.506322,,,0,,,0,,,0,,,0
8880,2018-03-18,60862.43558,1821.074381,,,0,,,0,,,0,,,0
8881,2018-03-18,60862.43558,1821.074381,,,0,,,0,,,0,,,0
8882,2018-03-18,60612.43558,1813.594092,,,0,,,0,,,0,,,0
8883,2018-03-18,60612.43558,1813.594092,,,0,,,0,,,0,,,0
8884,2018-03-18,60362.43558,1806.113803,,,0,,,0,,,0,,,0
8885,2018-03-18,60112.43558,1798.633514,,,0,,,0,,,0,,,0
8886,2018-03-18,60112.43558,1798.633514,,,0,,,0,,,0,,,0
8887,2018-03-18,60112.43558,1798.633514,,,0,,,0,,,0,,,0
8888,2018-03-18,60112.43558,1798.633514,,,0,,,0,,,0,,,0
8889,2018-03-19,60112.43558,1798.633514,,,0,,,0,,,0,,,0
8890,2018-03-19,59612.43558,1783.672937,,,0,,,0,,,0,,,0
8891,2018-03-19,59612.43558,1783.672937,,,0,,,0,,,0,,,0
8892,2018-03-19,59362.43558,1776.192648,,,0,,,0,,,0,,,0
8893,2018-03-19,59621.50838,1783.944405,,,0,,,0,,,0,,,0
8894,2018-03-19,59371.50838,1776.464116,,,0,,,0,,,0,,,0
8895,2018-03-19,59371.50838,1776.464116,,,0,,,0,,,0,,,0
8896,2018-03-19,59371.50838,1776.464116,,,0,,,0,,,0,,,0
8897,2018-03-19,59371.50838,1776.464116,,,0,,,0,,,0,,,0
8898,2018-03-19,59371.50838,1776.464116,,,0,,,0,,,0,,,0
8899,2018-03-20,58871.50838,1761.503539,,,0,,,0,,,0,,,0
8900,2018-03-20,58871.50838,1761.503539,,,0,,,0,,,0,,,0
8901,2018-03-20,58871.50838,1761.503539,,,0,,,0,,,0,,,0
8902,2018-03-20,58371.50838,1746.542961,,,0,,,0,,,0,,,0
8903,2018-03-20,58371.50838,1746.542961,,,0,,,0,,,0,,,0
8904,2018-03-20,58121.50838,1739.062672,,,0,,,0,,,0,,,0
8905,2018-03-20,58121.50838,1739.062672,,,0,,,0,,,0,,,0
8906,2018-03-20,58571.50838,1752.527192,,,0,,,0,,,0,,,0
8907,2018-03-20,58571.50838,1752.527192,,,0,,,0,,,0,,,0
8908,2018-03-20,58916.50838,1762.849991,,,0,,,0,,,0,,,0
8909,2018-03-20,58916.50838,1762.849991,,,0,,,0,,,0,,,0
8910,2018-03-20,58916.50838,1762.849991,,,0,,,0,,,0,,,0
8911,2018-03-20,58916.50838,1762.849991,,,0,,,0,,,0,,,0
8912,2018-03-20,58416.50838,1747.889413,,,0,,,0,,,0,,,0
8913,2018-03-20,57916.50838,1732.928835,,,0,,,0,,,0,,,0
8914,2018-03-20,57916.50838,1732.928835,,,0,,,0,,,0,,,0
8915,2018-03-20,58266.50838,1743.40124,,,0,,,0,,,0,,,0
8916,2018-03-20,58016.50838,1735.920951,,,0,,,0,,,0,,,0
8917,2018-03-20,57766.50838,1728.440662,,,0,,,0,,,0,,,0
8918,2018-03-20,57766.50838,1728.440662,,,0,,,0,,,0,,,0
8919,2018-03-20,57266.50838,1713.480085,,,0,,,0,,,0,,,0
8920,2018-03-20,57266.50838,1713.480085,,,0,,,0,,,0,,,0
8921,2018-03-21,57266.50838,1713.480085,,,0,,,0,,,0,,,0
8922,2018-03-21,57016.50838,1705.999796,,,0,,,0,,,0,,,0
8923,2018-03-21,56766.50838,1698.519507,,,0,,,0,,,0,,,0
8924,2018-03-21,56766.50838,1698.519507,,,0,,,0,,,0,,,0
8925,2018-03-21,56766.50838,1698.519507,,,0,,,0,,,0,,,0
8926,2018-03-21,56766.50838,1698.519507,,,0,,,0,,,0,,,0
8927,2018-03-21,56766.50838,1698.519507,,,0,,,0,,,0,,,0
8928,2018-03-21,56516.50838,1691.039218,,,0,,,0,,,0,,,0
8929,2018-03-22,56516.50838,1691.039218,,,0,,,0,,,0,,,0
8930,2018-03-22,56659.41089,1695.315026,,,0,,,0,,,0,,,0
8931,2018-03-22,56659.41089,1695.315026,,,0,,,0,,,0,,,0
8932,2018-03-22,56659.41089,1695.315026,,,0,,,0,,,0,,,0
8933,2018-03-22,56659.41089,1695.315026,,,0,,,0,,,0,,,0
8934,2018-03-22,56659.41089,1695.315026,,,0,,,0,,,0,,,0
8935,2018-03-22,56659.41089,1695.315026,,,0,,,0,,,0,,,0
8936,2018-03-22,56409.41089,1687.834738,,,0,,,0,,,0,,,0
8937,2018-03-22,56409.41089,1687.834738,,,0,,,0,,,0,,,0
8938,2018-03-22,56159.41089,1680.354449,,,0,,,0,,,0,,,0
8939,2018-03-22,56159.41089,1680.354449,,,0,,,0,,,0,,,0
8940,2018-03-22,55909.41089,1672.87416,,,0,,,0,,,0,,,0
8941,2018-03-22,56623.62657,1694.244318,,,0,,,0,,,0,,,0
8942,2018-03-22,56623.62657,1694.244318,,,0,,,0,,,0,,,0
8943,2018-03-22,56623.62657,1694.244318,,,0,,,0,,,0,,,0
8944,2018-03-22,56623.62657,1694.244318,,,0,,,0,,,0,,,0
8945,2018-03-22,57169.08112,1710.564948,,,0,,,0,,,0,,,0
8946,2018-03-22,57169.08112,1710.564948,,,0,,,0,,,0,,,0
8947,2018-03-22,56669.08112,1695.604371,,,0,,,0,,,0,,,0
8948,2018-03-22,56669.08112,1695.604371,,,0,,,0,,,0,,,0
8949,2018-03-23,56930.15531,1703.416012,,,0,,,0,,,0,,,0
8950,2018-03-23,56930.15531,1703.416012,,,0,,,0,,,0,,,0
8951,2018-03-23,56930.15531,1703.416012,,,0,,,0,,,0,,,0
8952,2018-03-23,56930.15531,1703.416012,,,0,,,0,,,0,,,0
8953,2018-03-23,56930.15531,1703.416012,,,0,,,0,,,0,,,0
8954,2018-03-23,56930.15531,1703.416012,,,0,,,0,,,0,,,0
8955,2018-03-23,56430.15531,1688.455435,,,0,,,0,,,0,,,0
8956,2018-03-23,56430.15531,1688.455435,,,0,,,0,,,0,,,0
8957,2018-03-23,56430.15531,1688.455435,,,0,,,0,,,0,,,0
8958,2018-03-23,56180.15531,1680.975146,,,0,,,0,,,0,,,0
8959,2018-03-24,56180.15531,1680.975146,,,0,,,0,,,0,,,0
8960,2018-03-24,56180.15531,1680.975146,,,0,,,0,,,0,,,0
8961,2018-03-24,55680.15531,1666.014568,,,0,,,0,,,0,,,0
8962,2018-03-24,55905.28972,1672.75085,,,0,,,0,,,0,,,0
8963,2018-03-24,55405.28972,1657.790272,,,0,,,0,,,0,,,0
8964,2018-03-24,55405.28972,1657.790272,,,0,,,0,,,0,,,0
8965,2018-03-24,55405.28972,1657.790272,,,0,,,0,,,0,,,0
8966,2018-03-24,55155.28972,1650.309984,,,0,,,0,,,0,,,0
8967,2018-03-24,55155.28972,1650.309984,,,0,,,0,,,0,,,0
8968,2018-03-24,55155.28972,1650.309984,,,0,,,0,,,0,,,0
